,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
68,2019-11-01 00:04:33 UTC,purchase,5775813.0,1.487580013053084e+18,stationery.cartrige,italwax,1.98,564451209.0,861ab2f1-b2e5-886f-a93b-5b067eff081f
69,2019-11-01 00:04:33 UTC,purchase,5775814.0,1.487580013053084e+18,stationery.cartrige,italwax,1.98,564451209.0,861ab2f1-b2e5-886f-a93b-5b067eff081f
70,2019-11-01 00:04:33 UTC,purchase,5881443.0,2.1511910709841108e+18,,lovely,7.78,564451209.0,861ab2f1-b2e5-886f-a93b-5b067eff081f
71,2019-11-01 00:04:33 UTC,purchase,5884031.0,2.1145845645495503e+18,,,3.97,564451209.0,861ab2f1-b2e5-886f-a93b-5b067eff081f
72,2019-11-01 00:04:33 UTC,purchase,9169.0,1.4875800129943636e+18,,candy,4.76,564451209.0,861ab2f1-b2e5-886f-a93b-5b067eff081f
73,2019-11-01 00:04:46 UTC,cart,5549786.0,1.487580005595612e+18,,,3.0,566239468.0,3ad69360-e328-454a-b1f8-0e0901e1e344
74,2019-11-01 00:04:48 UTC,view,5763438.0,1.487580013950665e+18,,ingarden,9.37,542350069.0,e7890f88-28e5-4104-a4c8-f72e8c114f63
75,2019-11-01 00:04:51 UTC,view,5861591.0,1.4875800091439923e+18,,lador,2.22,534488348.0,25360ead-b337-47b1-a61d-e684a8491179
76,2019-11-01 00:04:51 UTC,view,5763440.0,1.487580013950665e+18,,ingarden,9.37,542350069.0,1f2f220e-8988-4553-808a-524217633522
77,2019-11-01 00:04:59 UTC,remove_from_cart,5838202.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
78,2019-11-01 00:04:59 UTC,view,5870458.0,1.4875800115850772e+18,,levrana,10.32,445896396.0,b9052fb9-7da8-4df8-a1da-eae051cd8e9c
79,2019-11-01 00:05:00 UTC,remove_from_cart,5838192.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
80,2019-11-01 00:05:02 UTC,view,5896424.0,1.4875800063002552e+18,,jessnail,32.54,562076640.0,09fafd6c-6c99-46b1-834f-33527f4de241
81,2019-11-01 00:05:06 UTC,view,5838169.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
82,2019-11-01 00:05:17 UTC,view,5625247.0,1.487580006434473e+18,,jas,98.4,424460109.0,1f21a6e7-5d75-4c77-adcc-1d47d3b16e15
83,2019-11-01 00:05:30 UTC,view,5885630.0,1.7839990641031908e+18,,,31.35,556138645.0,57ed222e-a54a-4907-9944-5a875c2d7f4f
84,2019-11-01 00:05:44 UTC,remove_from_cart,5838169.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
85,2019-11-01 00:05:49 UTC,view,5864544.0,1.7839990723324152e+18,,,19.05,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
86,2019-11-01 00:05:54 UTC,remove_from_cart,5838150.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
87,2019-11-01 00:05:55 UTC,view,5857967.0,1.4875800132963535e+18,,limoni,6.44,391027139.0,8b820c4f-4cee-4407-9f6a-dc0f926959bb
88,2019-11-01 00:05:58 UTC,view,38005.0,1.4875800135815662e+18,,refectocil,10.13,566273978.0,c2d3b5fa-445a-432e-bfa8-bea9652e3cfe
89,2019-11-01 00:06:11 UTC,view,5549786.0,1.487580005595612e+18,,,3.0,566239468.0,3ad69360-e328-454a-b1f8-0e0901e1e344
90,2019-11-01 00:06:22 UTC,remove_from_cart,5826980.0,1.4875800056711094e+18,,masura,3.95,556138645.0,57ed222e-a54a-4907-9944-5a875c2d7f4f
91,2019-11-01 00:06:22 UTC,remove_from_cart,5826980.0,1.4875800056711094e+18,,masura,3.95,556138645.0,57ed222e-a54a-4907-9944-5a875c2d7f4f
92,2019-11-01 00:06:24 UTC,remove_from_cart,5766772.0,1.4875800076592097e+18,,irisk,4.13,556138645.0,57ed222e-a54a-4907-9944-5a875c2d7f4f
93,2019-11-01 00:06:34 UTC,view,5863097.0,1.4875800115850772e+18,,,0.63,429904458.0,33bd95b0-7be4-4b05-8e7a-96225ad6873b
94,2019-11-01 00:06:34 UTC,view,5864545.0,1.7839990723324152e+18,,,19.05,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
95,2019-11-01 00:06:36 UTC,view,5893540.0,1.4875800082464123e+18,,ecocraft,7.44,562817002.0,32e737b9-7439-40b0-9011-33a0f757cdf8
96,2019-11-01 00:06:42 UTC,cart,5770294.0,1.4875800088587796e+18,,milv,1.59,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
97,2019-11-01 00:06:55 UTC,view,5747404.0,1.4875800056711094e+18,,masura,6.33,554428484.0,64ccbe91-91f6-4671-b276-857dfa0e99aa
98,2019-11-01 00:06:57 UTC,view,19162.0,1.487580008447739e+18,,cnd,10.29,535645254.0,cfcbbad5-41ef-427a-865f-f0bf9421f331
99,2019-11-01 00:07:03 UTC,cart,5820777.0,1.4875800063170324e+18,,,3.97,485066868.0,9eeee910-722d-495e-8335-c1e3efb00089
100,2019-11-01 00:07:14 UTC,view,5864585.0,1.7839990723324152e+18,,,24.92,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
101,2019-11-01 00:07:31 UTC,view,5747406.0,1.4875800056711094e+18,,masura,6.33,554428484.0,64ccbe91-91f6-4671-b276-857dfa0e99aa
102,2019-11-01 00:07:49 UTC,view,5817925.0,1.487580008145749e+18,,,7.54,433392631.0,1de4c120-fcdb-4501-ab86-92b6417f0699
103,2019-11-01 00:07:54 UTC,view,5726464.0,1.4875800052684562e+18,,,5.56,510686874.0,3d96f80b-fde5-4c63-ac85-37a1ed5afa62
104,2019-11-01 00:07:56 UTC,view,5755165.0,1.4875800050922954e+18,,,5.56,564971277.0,adfe5add-f38f-477b-acda-abd7664b2d5d
105,2019-11-01 00:07:59 UTC,view,5876017.0,1.487580011677352e+18,,,17.78,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
106,2019-11-01 00:08:18 UTC,view,5893545.0,1.7839990671566444e+18,,ecocraft,7.44,562817002.0,7da4ad73-455d-47a3-95d2-decc2641156a
107,2019-11-01 00:08:38 UTC,view,4638.0,1.4875800111572582e+18,,runail,0.37,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
108,2019-11-01 00:08:39 UTC,view,5864578.0,1.7839990723324152e+18,,,26.35,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
109,2019-11-01 00:08:47 UTC,cart,5726464.0,1.4875800052684562e+18,,,5.56,510686874.0,3d96f80b-fde5-4c63-ac85-37a1ed5afa62
110,2019-11-01 00:09:01 UTC,view,4639.0,1.4875800111572582e+18,,runail,0.37,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
111,2019-11-01 00:09:08 UTC,view,5882788.0,1.487580013522846e+18,,thuya,85.56,473171427.0,84ef9383-843f-4670-a9a1-a4f9fca04b6c
112,2019-11-01 00:09:12 UTC,view,5892179.0,1.487580013950665e+18,,,18.89,566281872.0,e194fdca-229b-4e0f-b6da-ac5457caf6d2
113,2019-11-01 00:09:16 UTC,view,5864281.0,1.4875800115850772e+18,,,18.1,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
114,2019-11-01 00:09:19 UTC,view,37047.0,1.4875800068958464e+18,,runail,13.92,556138645.0,57ed222e-a54a-4907-9944-5a875c2d7f4f
115,2019-11-01 00:09:19 UTC,cart,5878673.0,2.0957361448880712e+18,,,2.86,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
116,2019-11-01 00:09:24 UTC,view,4639.0,1.4875800111572582e+18,,runail,0.37,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
117,2019-11-01 00:09:26 UTC,remove_from_cart,5837825.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
118,2019-11-01 00:09:30 UTC,view,5893540.0,1.4875800082464123e+18,,ecocraft,7.44,562817002.0,6f5c9a0f-d2b8-47d2-b008-c9aae704dda2
119,2019-11-01 00:09:32 UTC,view,5885848.0,1.487580007910868e+18,,,7.22,561167715.0,aed06c79-20aa-460a-a6de-b9cdf344c5c1
120,2019-11-01 00:09:35 UTC,view,5666406.0,1.4875800111572582e+18,,irisk,0.63,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
121,2019-11-01 00:09:41 UTC,view,5838211.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
122,2019-11-01 00:09:44 UTC,view,5809910.0,1.6029436818730524e+18,,grattol,5.24,249305749.0,e707213f-7920-49e5-9386-55e3a516e069
123,2019-11-01 00:09:53 UTC,view,5666407.0,1.4875800111572582e+18,,irisk,0.63,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
124,2019-11-01 00:09:56 UTC,view,5864538.0,1.4875800115850772e+18,,,17.62,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
125,2019-11-01 00:10:01 UTC,view,5729011.0,1.4875800077766502e+18,,ingarden,0.79,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
126,2019-11-01 00:10:03 UTC,view,4607.0,1.487580010796548e+18,,runail,0.38,566281978.0,dae10616-018b-404b-ab5e-76166fb17bbe
127,2019-11-01 00:10:12 UTC,cart,5809910.0,1.6029436818730524e+18,,grattol,5.24,249305749.0,e707213f-7920-49e5-9386-55e3a516e069
128,2019-11-01 00:10:13 UTC,view,5851159.0,1.4875800073068882e+18,,,3.97,456387668.0,0c4b59f8-7ed6-4beb-84bb-7a952968a9fb
129,2019-11-01 00:10:14 UTC,view,4638.0,1.4875800111572582e+18,,runail,0.37,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
130,2019-11-01 00:10:35 UTC,view,4817.0,1.4875800111572582e+18,,runail,0.37,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
131,2019-11-01 00:10:43 UTC,view,5013.0,1.487580008145749e+18,,runail,1.27,460726340.0,0ea5b639-b633-41c3-a689-5db845e649e8
132,2019-11-01 00:10:46 UTC,view,5739097.0,1.487580007910868e+18,,,13.81,561167715.0,aed06c79-20aa-460a-a6de-b9cdf344c5c1
133,2019-11-01 00:10:47 UTC,view,4654.0,1.4875800111572582e+18,,runail,0.37,439472531.0,e7cbcdaa-e179-4fff-b87d-97f03b48df7e
134,2019-11-01 00:10:49 UTC,view,5864480.0,1.5977702255398758e+18,,,29.21,565876667.0,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
135,2019-11-01 00:10:53 UTC,view,5857360.0,1.487580008145749e+18,,runail,1.51,460726340.0,0ea5b639-b633-41c3-a689-5db845e649e8
136,2019-11-01 00:10:55 UTC,view,5809911.0,1.6029436818730524e+18,,grattol,5.24,249305749.0,e707213f-7920-49e5-9386-55e3a516e069
137,2019-11-01 00:11:11 UTC,remove_from_cart,5013.0,1.487580008145749e+18,,runail,1.27,460726340.0,0ea5b639-b633-41c3-a689-5db845e649e8
138,2019-11-01 00:11:12 UTC,view,5662310.0,1.48758000771793e+18,,airnails,1.43,424460109.0,1f21a6e7-5d75-4c77-adcc-1d47d3b16e15
139,2019-11-01 00:11:12 UTC,view,5866135.0,1.4875800082631895e+18,,s.care,103.17,566282124.0,51d54818-54fc-49fd-bb4b-9553ea4bdc97
140,2019-11-01 00:11:18 UTC,view,5835857.0,1.487580008187692e+18,,,5.71,460726340.0,0ea5b639-b633-41c3-a689-5db845e649e8
141,2019-11-01 00:11:39 UTC,view,5864993.0,1.487580007910868e+18,,zinger,9.73,561167715.0,aed06c79-20aa-460a-a6de-b9cdf344c5c1
142,2019-11-01 00:11:45 UTC,view,5885848.0,1.487580007910868e+18,,,7.22,561167715.0,aed06c79-20aa-460a-a6de-b9cdf344c5c1
143,2019-11-01 00:11:46 UTC,remove_from_cart,5838211.0,1.9334722867534241e+18,,,3.49,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
144,2019-11-01 00:11:50 UTC,view,5893545.0,1.7839990671566444e+18,,ecocraft,7.44,562817002.0,3b62544a-ebf5-4480-9a8f-412dddf5f7bd
145,2019-11-01 00:11:50 UTC,view,5770294.0,1.4875800088587796e+18,,milv,1.59,514649199.0,dd20e3bf-021f-4633-a9c7-18b6158b2006
146,2019-11-01 00:11:51 UTC,view,5846385.0,1.487580008145749e+18,,lovely,5.7,460726340.0,0ea5b639-b633-41c3-a689-5db845e649e8
147,2019-11-01 00:11:51 UTC,view,5734279.0,1.487580007910868e+18,,,14.29,561167715.0,aed06c79-20aa-460a-a6de-b9cdf344c5c1
148,2019-11-01 00:12:04 UTC,view,5769926.0,1.487580013841613e+18,,kapous,4.22,566281936.0,e1f07149-5e27-49e7-9bcd-1b40faf0af9f
149,2019-11-01 00:12:14 UTC,view,5839239.0,1.487580013841613e+18,,concept,7.78,566281936.0,af7b8402-ce18-4ce0-87ef-d9ca3b4c17b7
150,2019-11-01 00:12:18 UTC,view,5877797.0,1.4875800090517176e+18,,,63.49,566282221.0,9b0db3cf-4918-47ca-b44e-eb3db03027c3
151,2019-11-01 00:12:20 UTC,remove_from_cart,5857360.0,1.487580008145749e+18,,runail,1.51,460726340.0,0ea5b639-b633-41c3-a689-5db845e649e8
152,2019-11-01 00:12:21 UTC,view,5695642.0,1.487580013841613e+18,,,2.62,566281936.0,1ed91c22-009e-44c6-ae01-b72fd68b774b
153,2019-11-01 00:12:31 UTC,view,5869139.0,2.069171133327868e+18,,cosmoprofi,6.35,460726340.0,0ea5b639-b633-41c3-a689-5db845e649e8
154,2019-11-01 00:12:42 UTC,view,5844907.0,1.487580013841613e+18,,concept,7.78,566281936.0,af7b8402-ce18-4ce0-87ef-d9ca3b4c17b7
155,2019-11-01 00:12:49 UTC,view,5823666.0,1.487580013841613e+18,,kapous,6.89,566281936.0,af7b8402-ce18-4ce0-87ef-d9ca3b4c17b7
156,2019-11-01 00:12:53 UTC,view,4653.0,1.4875800111572582e+18,,runail,0.37,439472531.0,d8111fe9-0a96-44bc-9a7d-154de963b7e0
157,2019-11-01 00:13:10 UTC,remove_from_cart,5761411.0,1.4875800074327173e+18,,ingarden,2.86,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
158,2019-11-01 00:13:12 UTC,remove_from_cart,5749154.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
159,2019-11-01 00:13:14 UTC,remove_from_cart,5749145.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
160,2019-11-01 00:13:16 UTC,remove_from_cart,5749153.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
161,2019-11-01 00:13:16 UTC,remove_from_cart,5749153.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
162,2019-11-01 00:13:17 UTC,remove_from_cart,5749156.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
163,2019-11-01 00:13:17 UTC,remove_from_cart,5749156.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
164,2019-11-01 00:13:19 UTC,remove_from_cart,5749150.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
165,2019-11-01 00:13:20 UTC,remove_from_cart,5749150.0,1.4875800075921009e+18,,,0.22,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
166,2019-11-01 00:13:25 UTC,remove_from_cart,5698505.0,1.4875800075753236e+18,,ingarden,1.51,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
167,2019-11-01 00:13:26 UTC,remove_from_cart,5698505.0,1.4875800075753236e+18,,ingarden,1.51,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
168,2019-11-01 00:13:27 UTC,remove_from_cart,5685883.0,1.4875800075753236e+18,,,1.43,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
169,2019-11-01 00:13:29 UTC,remove_from_cart,5695948.0,1.4875800075753236e+18,,,1.43,202438687.0,8dc848f5-bac3-44d7-9414-75d4e599abaf
170,2019-11-01 00:13:31 UTC,view,5782146.0,1.487580012902089e+18,,,26.98,539842654.0,c810b2f2-c9ef-4a20-bb9d-ecbc7158c0e2
